team_id_master,team_name,club_name,age_group,gender,state_code,state,birth_year,is_deprecated,provider_id,division,alias,modular11_alias
79d7b7ab-85c8-40ee-9347-318e78aaee4d,Tampa Chargers Soccer Club U14 AD,Chargers Soccer Club,u14,Male,FL,Florida,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,AD,36_U14_AD,
869990ab-45a9-4c0a-b8ea-c5e16365daeb,Tampa Chargers Soccer Club U14 HD,Chargers Soccer Club,u14,Male,FL,Florida,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,HD,36_U14_HD;568768,
7b8b8757-da55-42d4-9964-144c4aeeacc8,CSCSF Charlotte Premier 2012 Boys,Charlotte County Soccer Federation,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,66448,
a725c6c2-9a10-49f5-9991-5e7780a98989,Chivas FC 2012,Chivas FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,180476,
6bc0712e-a450-4c6e-a3fb-cfaba1a01be5,Citrus FC Storm U13,Citrus Futbol Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,351072,
c9d1f523-f8cb-4956-b574-4af9f9ad1b4a,Citrus FC Storm U14(2012),Citrus Futbol Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,615706,
4f66d7d4-40c7-4220-8bd9-80bd2a9ad4b7,Miami Beach Football MBFC 2012,City of Miami Beach Soccer,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,120964,
8f9ec64c-3bc6-41f6-89e8-3a44010facb1,12/13 USA Rangers Red,Clay County SC United Soccer Alliance,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,82544,
cbe4cd6d-ea5c-48d8-af14-37277e4e0cb9,United Soccer Alliance U14 AD,Clay County SC United Soccer Alliance,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,AD,82342;634463;252_U14_AD,
37a02014-b115-44b5-bdc3-73a5ece940f4,Coastal Rush 12 Boys,Coastal Rush,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,180372,
66d6f1b8-1758-43d9-881f-ea52679021b0,Coastal Rush 12 Boys Showcase,Coastal Rush,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,563781,
